reportDate,productName,category,quantity,unitPrice,otherExpenses,totalAmount,customerName,paymentMethod,status,orderNumber,notes
2022-03-13,Wheel Bearing,Drivetrain,4,2591.93,497.32,10367.72,Retail Client,Check,Completed,ORD001203,Automated migration
2022-03-14,Oil Filter,Engine system,18,252.1,214.44,4537.8,Wholesale Client,GCash,Completed,ORD000083,Automated migration
2022-03-14,Wheel Bearing,Drivetrain,29,2549.53,1713.8,73936.37,Retail Client,GCash,Completed,ORD001196,Automated migration
2022-03-15,Shock Absorber,Suspension & traction,50,3266.36,5686.26,163318.0,Wholesale Client,Bank Transfer,Completed,ORD000975,Automated migration
2022-03-15,Starter Motor,Electrical system,29,11129.75,7230.53,322762.75,Retail Client,Cash,Completed,ORD001575,Automated migration
2022-03-16,Oil Filter,Engine system,17,175.45,136.27,2982.65,Retail Client,GCash,Completed,ORD000082,Automated migration
2022-03-17,Air Filter,Engine system,11,336.29,154.77,3699.19,Wholesale Client,Check,Completed,ORD000383,Automated migration
2022-03-17,Brake Pads,Braking system,8,1007.14,220.27,8057.12,Retail Client,Check,Completed,ORD000638,Automated migration
2022-03-17,Wheel Bearing,Drivetrain,30,1656.27,1549.33,49688.1,Wholesale Client,Bank Transfer,Completed,ORD001198,Automated migration
2022-03-18,Alternator,Electrical system,40,11156.3,10456.6,446252.0,Wholesale Client,Cash,Completed,ORD001459,Automated migration
2022-03-18,Shock Absorber,Suspension & traction,12,2569.01,1400.61,30828.12,Retail Client,Maya,Completed,ORD000979,Automated migration
2022-03-18,Wheel Bearing,Drivetrain,43,1625.75,3422.48,69907.25,Retail Client,Cash,Completed,ORD001197,Automated migration
2022-03-19,Air Filter,Engine system,40,318.08,328.37,12723.2,Retail Client,Cash,Completed,ORD000384,Automated migration
2022-03-20,Oil Filter,Engine system,32,197.48,339.56,6319.36,Retail Client,Bank Transfer,Completed,ORD000080,Automated migration
2022-03-21,Shock Absorber,Suspension & traction,44,3589.45,5658.74,157935.8,Retail Client,Check,Completed,ORD000966,Automated migration
2022-03-21,Shock Absorber,Suspension & traction,9,2886.0,773.77,25974.0,Wholesale Client,Maya,Completed,ORD000973,Automated migration
2022-03-22,Air Filter,Engine system,37,281.43,274.92,10412.91,Wholesale Client,Maya,Completed,ORD000387,Automated migration
2022-03-22,Alternator,Electrical system,20,7874.39,5553.63,157487.8,Retail Client,Bank Transfer,Completed,ORD001460,Automated migration
2022-03-22,Brake Pads,Braking system,41,1287.16,2354.48,52773.56,Wholesale Client,Maya,Completed,ORD000639,Automated migration
2022-03-23,Shock Absorber,Suspension & traction,19,3416.78,2701.86,64918.82,Wholesale Client,GCash,Completed,ORD000968,Automated migration
2022-03-24,Air Filter,Engine system,14,321.97,121.03,4507.58,Wholesale Client,Bank Transfer,Completed,ORD000386,Automated migration
2022-03-25,Air Filter,Engine system,14,282.65,108.23,3957.1,Retail Client,GCash,Completed,ORD000385,Automated migration
2022-03-25,Shock Absorber,Suspension & traction,36,2529.26,2952.07,91053.36,Wholesale Client,Bank Transfer,Completed,ORD000969,Automated migration
2022-03-26,Oil Filter,Engine system,49,180.66,293.16,8852.34,Retail Client,Check,Completed,ORD000078,Automated migration
2022-03-29,Shock Absorber,Suspension & traction,21,2526.82,1462.96,53063.22,Retail Client,GCash,Completed,ORD000981,Automated migration
2022-03-30,Oil Filter,Engine system,13,146.5,87.27,1904.5,Retail Client,Cash,Completed,ORD000079,Automated migration
2022-03-30,Shock Absorber,Suspension & traction,39,4107.53,7112.38,160193.67,Wholesale Client,Check,Completed,ORD000978,Automated migration
2022-03-31,Wheel Bearing,Drivetrain,35,2187.18,3695.48,76551.3,Wholesale Client,Check,Completed,ORD001199,Automated migration
2022-04-01,Battery,Electrical system,29,6610.26,6199.09,191697.54,Retail Client,Cash,Completed,ORD001364,Automated migration
2022-04-01,Catalytic Converter,Exhaust system,0,18940.19,0.0,0.0,Retail Client,Cash,Completed,ORD001692,Automated migration
2022-04-01,ECU Module,Electrical system,0,25594.68,0.0,0.0,Retail Client,Check,Completed,ORD001887,Automated migration
2022-04-01,Shock Absorber,Suspension & traction,45,2972.39,4625.62,133757.55,Wholesale Client,Cash,Completed,ORD000982,Automated migration
2022-04-01,Starter Motor,Electrical system,0,9683.27,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD001576,Automated migration
2022-04-02,Oil Filter,Engine system,27,148.78,206.01,4017.06,Wholesale Client,GCash,Completed,ORD000087,Automated migration
2022-04-03,Alternator,Electrical system,30,9182.31,13624.18,275469.3,Retail Client,Check,Completed,ORD001462,Automated migration
2022-04-03,Wheel Bearing,Drivetrain,26,2502.33,2526.92,65060.58,Wholesale Client,Check,Completed,ORD001204,Automated migration
2022-04-04,Brake Pads,Braking system,31,1238.14,1214.42,38382.34,Wholesale Client,Maya,Completed,ORD000644,Automated migration
2022-04-05,Brake Pads,Braking system,28,1020.61,1154.67,28577.08,Retail Client,Check,Completed,ORD000646,Automated migration
2022-04-05,Oil Filter,Engine system,12,204.28,91.84,2451.36,Retail Client,Maya,Completed,ORD000088,Automated migration
2022-04-07,Oil Filter,Engine system,22,195.17,249.75,4293.74,Wholesale Client,Maya,Completed,ORD000086,Automated migration
2022-04-09,Air Filter,Engine system,16,304.81,205.92,4876.96,Wholesale Client,GCash,Completed,ORD000389,Automated migration
2022-04-09,Alternator,Electrical system,32,11672.46,12535.45,373518.72,Wholesale Client,Check,Completed,ORD001461,Automated migration
2022-04-09,Brake Pads,Braking system,25,1357.02,1313.78,33925.5,Retail Client,Bank Transfer,Completed,ORD000642,Automated migration
2022-04-10,Brake Pads,Braking system,39,1341.22,2053.78,52307.58,Retail Client,Bank Transfer,Completed,ORD000641,Automated migration
2022-04-11,Oil Filter,Engine system,34,183.21,160.27,6229.14,Wholesale Client,Cash,Completed,ORD000089,Automated migration
2022-04-13,Shock Absorber,Suspension & traction,23,4005.81,3753.3,92133.63,Retail Client,GCash,Completed,ORD000983,Automated migration
2022-04-16,Oil Filter,Engine system,7,232.45,68.19,1627.15,Wholesale Client,Bank Transfer,Completed,ORD000085,Automated migration
2022-04-19,Oil Filter,Engine system,42,164.4,310.54,6904.8,Wholesale Client,Check,Completed,ORD000084,Automated migration
2022-04-19,Shock Absorber,Suspension & traction,24,2809.45,3036.53,67426.8,Wholesale Client,Bank Transfer,Completed,ORD000984,Automated migration
2022-04-22,Air Filter,Engine system,32,262.11,409.27,8387.52,Wholesale Client,Bank Transfer,Completed,ORD000390,Automated migration
2022-04-23,Brake Pads,Braking system,25,1459.55,1360.03,36488.75,Wholesale Client,Check,Completed,ORD000645,Automated migration
2022-04-25,Brake Pads,Braking system,14,951.98,504.9,13327.72,Retail Client,Maya,Completed,ORD000643,Automated migration
2022-04-30,Air Filter,Engine system,37,270.04,289.56,9991.48,Wholesale Client,Check,Completed,ORD000388,Automated migration
2022-04-30,Battery,Electrical system,18,4508.91,3545.25,81160.38,Retail Client,Check,Completed,ORD001363,Automated migration
2022-05-01,Starter Motor,Electrical system,0,10340.17,0.0,0.0,Wholesale Client,Cash,Completed,ORD001577,Automated migration
2022-05-03,Brake Pads,Braking system,48,1498.09,2534.83,71908.32,Retail Client,GCash,Completed,ORD000648,Automated migration
2022-05-03,Shock Absorber,Suspension & traction,31,2849.04,2545.39,88320.24,Wholesale Client,Bank Transfer,Completed,ORD000985,Automated migration
2022-05-05,ECU Module,Electrical system,29,24128.15,16824.81,699716.35,Wholesale Client,Bank Transfer,Completed,ORD001896,Automated migration
2022-05-05,Oil Filter,Engine system,22,204.04,199.63,4488.88,Retail Client,GCash,Completed,ORD000095,Automated migration
2022-05-08,Shock Absorber,Suspension & traction,11,2773.86,688.34,30512.46,Wholesale Client,Cash,Completed,ORD000988,Automated migration
2022-05-09,Battery,Electrical system,50,6210.25,13209.47,310512.5,Retail Client,GCash,Completed,ORD001366,Automated migration
2022-05-10,ECU Module,Electrical system,19,21082.6,11850.52,400569.4,Wholesale Client,Maya,Completed,ORD001897,Automated migration
2022-05-10,Wheel Bearing,Drivetrain,19,2198.15,859.08,41764.85,Retail Client,Check,Completed,ORD001205,Automated migration
2022-05-11,Air Filter,Engine system,29,318.34,360.02,9231.86,Wholesale Client,Cash,Completed,ORD000391,Automated migration
2022-05-11,Brake Pads,Braking system,8,1530.96,288.36,12247.68,Retail Client,Check,Completed,ORD000651,Automated migration
2022-05-11,Oil Filter,Engine system,26,150.01,141.25,3900.26,Wholesale Client,Maya,Completed,ORD000094,Automated migration
2022-05-12,Alternator,Electrical system,27,8035.64,8975.97,216962.28,Retail Client,GCash,Completed,ORD001463,Automated migration
2022-05-12,ECU Module,Electrical system,15,26018.81,8580.35,390282.15,Retail Client,Check,Completed,ORD001902,Automated migration
2022-05-12,ECU Module,Electrical system,26,14540.96,17102.21,378064.96,Wholesale Client,Bank Transfer,Completed,ORD001903,Automated migration
2022-05-13,Shock Absorber,Suspension & traction,48,3635.56,3554.12,174506.88,Wholesale Client,Check,Completed,ORD000986,Automated migration
2022-05-15,Brake Pads,Braking system,16,1482.81,689.01,23724.96,Wholesale Client,Check,Completed,ORD000649,Automated migration
2022-05-16,ECU Module,Electrical system,25,18535.53,19590.0,463388.25,Wholesale Client,Check,Completed,ORD001890,Automated migration
2022-05-16,ECU Module,Electrical system,22,19849.51,12923.34,436689.22,Retail Client,Maya,Completed,ORD001900,Automated migration
2022-05-17,ECU Module,Electrical system,43,18521.11,18410.22,796407.73,Wholesale Client,Maya,Completed,ORD001892,Automated migration
2022-05-17,Oil Filter,Engine system,34,234.13,267.07,7960.42,Wholesale Client,GCash,Completed,ORD000091,Automated migration
2022-05-17,Shock Absorber,Suspension & traction,25,2887.56,2057.67,72189.0,Wholesale Client,Cash,Completed,ORD000987,Automated migration
2022-05-18,Brake Pads,Braking system,19,1322.17,1181.71,25121.23,Wholesale Client,Maya,Completed,ORD000650,Automated migration
2022-05-18,ECU Module,Electrical system,48,27373.41,38672.38,1313923.68,Retail Client,Cash,Completed,ORD001895,Automated migration
2022-05-19,Shock Absorber,Suspension & traction,14,3461.63,2141.81,48462.82,Wholesale Client,Maya,Completed,ORD000989,Automated migration
2022-05-21,ECU Module,Electrical system,43,15274.65,30736.19,656809.95,Wholesale Client,Check,Completed,ORD001894,Automated migration
2022-05-21,Oil Filter,Engine system,2,249.18,47.57,498.36,Retail Client,Check,Completed,ORD000090,Automated migration
2022-05-22,ECU Module,Electrical system,28,25722.04,34099.58,720217.12,Wholesale Client,Cash,Completed,ORD001901,Automated migration
2022-05-22,Oil Filter,Engine system,34,210.14,262.32,7144.76,Wholesale Client,Cash,Completed,ORD000092,Automated migration
2022-05-23,Alternator,Electrical system,10,11720.47,5765.0,117204.7,Retail Client,GCash,Completed,ORD001465,Automated migration
2022-05-23,ECU Module,Electrical system,26,18568.47,10982.7,482780.22,Retail Client,Maya,Completed,ORD001891,Automated migration
2022-05-23,ECU Module,Electrical system,45,17773.98,32523.95,799829.1,Wholesale Client,Cash,Completed,ORD001893,Automated migration
2022-05-23,Oil Filter,Engine system,22,142.69,130.39,3139.18,Retail Client,Cash,Completed,ORD000093,Automated migration
2022-05-24,Air Filter,Engine system,13,241.57,126.9,3140.41,Wholesale Client,GCash,Completed,ORD000394,Automated migration
2022-05-24,ECU Module,Electrical system,30,22047.67,25824.84,661430.1,Wholesale Client,Cash,Completed,ORD001889,Automated migration
2022-05-26,ECU Module,Electrical system,46,24646.04,46660.47,1133717.84,Retail Client,Cash,Completed,ORD001888,Automated migration
2022-05-27,Brake Pads,Braking system,29,1494.89,908.06,43351.81,Wholesale Client,Maya,Completed,ORD000647,Automated migration
2022-05-28,Air Filter,Engine system,29,259.04,223.83,7512.16,Wholesale Client,Check,Completed,ORD000393,Automated migration
2022-05-28,Alternator,Electrical system,35,8456.59,12274.26,295980.65,Retail Client,Cash,Completed,ORD001464,Automated migration
2022-05-28,Catalytic Converter,Exhaust system,16,15686.73,10070.81,250987.68,Wholesale Client,Bank Transfer,Completed,ORD001693,Automated migration
2022-05-28,ECU Module,Electrical system,19,18136.91,16915.04,344601.29,Retail Client,Maya,Completed,ORD001898,Automated migration
2022-05-30,ECU Module,Electrical system,38,15195.06,24758.5,577412.28,Wholesale Client,Check,Completed,ORD001899,Automated migration
2022-05-31,Air Filter,Engine system,31,221.58,361.38,6868.98,Retail Client,Check,Completed,ORD000392,Automated migration
2022-05-31,Battery,Electrical system,9,5919.36,2219.62,53274.24,Wholesale Client,Cash,Completed,ORD001365,Automated migration
2022-06-01,Battery,Electrical system,0,7243.54,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD001367,Automated migration
2022-06-01,Catalytic Converter,Exhaust system,0,19952.96,0.0,0.0,Wholesale Client,Cash,Completed,ORD001694,Automated migration
2022-06-02,Brake Pads,Braking system,38,1413.82,2360.96,53725.16,Retail Client,GCash,Completed,ORD000654,Automated migration
2022-06-02,Shock Absorber,Suspension & traction,13,3419.34,1777.85,44451.42,Wholesale Client,Check,Completed,ORD000990,Automated migration
2022-06-03,ECU Module,Electrical system,34,25939.74,18937.55,881951.16,Wholesale Client,Maya,Completed,ORD001904,Automated migration
2022-06-05,Air Filter,Engine system,17,275.29,190.86,4679.93,Retail Client,GCash,Completed,ORD000395,Automated migration
2022-06-05,Air Filter,Engine system,39,254.14,520.54,9911.46,Wholesale Client,Bank Transfer,Completed,ORD000398,Automated migration
2022-06-07,Air Filter,Engine system,15,267.25,180.73,4008.75,Retail Client,GCash,Completed,ORD000399,Automated migration
2022-06-07,Oil Filter,Engine system,27,190.85,213.63,5152.95,Wholesale Client,Check,Completed,ORD000099,Automated migration
2022-06-09,Alternator,Electrical system,31,9892.34,10378.98,306662.54,Wholesale Client,Maya,Completed,ORD001468,Automated migration
2022-06-09,Starter Motor,Electrical system,18,10437.57,4957.46,187876.26,Wholesale Client,GCash,Completed,ORD001579,Automated migration
2022-06-16,Brake Pads,Braking system,18,1287.23,755.81,23170.14,Retail Client,Cash,Completed,ORD000656,Automated migration
2022-06-16,Oil Filter,Engine system,21,219.49,180.93,4609.29,Wholesale Client,Check,Completed,ORD000100,Automated migration
2022-06-17,Wheel Bearing,Drivetrain,13,2444.04,727.72,31772.52,Wholesale Client,GCash,Completed,ORD001206,Automated migration
2022-06-18,Oil Filter,Engine system,32,253.77,382.36,8120.64,Retail Client,Maya,Completed,ORD000097,Automated migration
2022-06-19,Brake Pads,Braking system,24,1271.67,1015.58,30520.08,Retail Client,Maya,Completed,ORD000655,Automated migration
2022-06-21,Brake Pads,Braking system,24,1267.32,1387.04,30415.68,Retail Client,Check,Completed,ORD000652,Automated migration
2022-06-22,Alternator,Electrical system,9,11496.8,4739.91,103471.2,Wholesale Client,Maya,Completed,ORD001466,Automated migration
2022-06-22,Shock Absorber,Suspension & traction,23,3567.7,2202.39,82057.1,Retail Client,Cash,Completed,ORD000991,Automated migration
2022-06-24,Brake Pads,Braking system,17,961.53,686.4,16346.01,Retail Client,Maya,Completed,ORD000653,Automated migration
2022-06-24,Oil Filter,Engine system,28,210.44,232.01,5892.32,Wholesale Client,Bank Transfer,Completed,ORD000101,Automated migration
2022-06-25,Air Filter,Engine system,21,256.54,299.59,5387.34,Retail Client,Maya,Completed,ORD000396,Automated migration
2022-06-26,Oil Filter,Engine system,14,170.95,101.53,2393.3,Wholesale Client,Maya,Completed,ORD000096,Automated migration
2022-06-26,Oil Filter,Engine system,37,199.67,325.1,7387.79,Wholesale Client,GCash,Completed,ORD000098,Automated migration
2022-06-27,Air Filter,Engine system,19,345.31,273.89,6560.89,Wholesale Client,Cash,Completed,ORD000397,Automated migration
2022-06-27,Starter Motor,Electrical system,33,8616.24,8230.25,284335.92,Retail Client,Maya,Completed,ORD001578,Automated migration
2022-06-28,Alternator,Electrical system,33,11023.0,8793.25,363759.0,Wholesale Client,Bank Transfer,Completed,ORD001467,Automated migration
2022-07-01,Alternator,Electrical system,0,7818.49,0.0,0.0,Retail Client,Maya,Completed,ORD001469,Automated migration
2022-07-01,Battery,Electrical system,0,7147.68,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD001368,Automated migration
2022-07-01,ECU Module,Electrical system,0,22870.91,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD001905,Automated migration
2022-07-01,Oil Filter,Engine system,33,256.03,357.63,8448.99,Wholesale Client,Maya,Completed,ORD000103,Automated migration
2022-07-02,Brake Pads,Braking system,33,960.03,1056.07,31680.99,Wholesale Client,Bank Transfer,Completed,ORD000661,Automated migration
2022-07-03,Air Filter,Engine system,12,248.76,145.98,2985.12,Wholesale Client,GCash,Completed,ORD000403,Automated migration
2022-07-03,Brake Pads,Braking system,12,1290.03,437.86,15480.36,Wholesale Client,Cash,Completed,ORD000660,Automated migration
2022-07-04,Air Filter,Engine system,44,242.28,530.22,10660.32,Retail Client,Check,Completed,ORD000401,Automated migration
2022-07-05,Catalytic Converter,Exhaust system,17,15254.0,7471.75,259318.0,Wholesale Client,Check,Completed,ORD001695,Automated migration
2022-07-06,Oil Filter,Engine system,14,164.45,94.81,2302.3,Retail Client,Bank Transfer,Completed,ORD000105,Automated migration
2022-07-07,Brake Pads,Braking system,29,1189.7,782.09,34501.3,Retail Client,GCash,Completed,ORD000658,Automated migration
2022-07-08,Brake Pads,Braking system,22,1054.76,590.81,23204.72,Wholesale Client,Maya,Completed,ORD000659,Automated migration
2022-07-09,Oil Filter,Engine system,9,200.23,109.9,1802.07,Wholesale Client,Check,Completed,ORD000102,Automated migration
2022-07-11,Air Filter,Engine system,31,310.39,314.2,9622.09,Wholesale Client,GCash,Completed,ORD000400,Automated migration
2022-07-13,Shock Absorber,Suspension & traction,9,2547.92,1061.12,22931.28,Retail Client,Check,Completed,ORD000993,Automated migration
2022-07-14,Wheel Bearing,Drivetrain,17,1671.95,606.12,28423.15,Wholesale Client,GCash,Completed,ORD001207,Automated migration
2022-07-15,Oil Filter,Engine system,20,216.65,176.0,4333.0,Wholesale Client,Check,Completed,ORD000107,Automated migration
2022-07-15,Starter Motor,Electrical system,24,10786.03,7844.98,258864.72,Retail Client,GCash,Completed,ORD001581,Automated migration
2022-07-16,Oil Filter,Engine system,33,249.46,206.12,8232.18,Wholesale Client,GCash,Completed,ORD000106,Automated migration
2022-07-17,Brake Pads,Braking system,26,1562.83,1001.43,40633.58,Wholesale Client,Maya,Completed,ORD000657,Automated migration
2022-07-18,Shock Absorber,Suspension & traction,31,3874.39,3920.95,120106.09,Retail Client,Cash,Completed,ORD000992,Automated migration
2022-07-28,Air Filter,Engine system,21,291.25,255.84,6116.25,Retail Client,Cash,Completed,ORD000402,Automated migration
2022-07-29,Oil Filter,Engine system,30,166.08,185.69,4982.4,Retail Client,Bank Transfer,Completed,ORD000104,Automated migration
2022-07-30,Air Filter,Engine system,4,309.49,74.19,1237.96,Wholesale Client,Cash,Completed,ORD000404,Automated migration
2022-07-31,Starter Motor,Electrical system,30,7101.29,8097.12,213038.7,Wholesale Client,Check,Completed,ORD001580,Automated migration
2022-08-01,Alternator,Electrical system,0,10646.56,0.0,0.0,Retail Client,Cash,Completed,ORD001470,Automated migration
2022-08-01,Catalytic Converter,Exhaust system,0,19213.43,0.0,0.0,Retail Client,Maya,Completed,ORD001696,Automated migration
2022-08-01,ECU Module,Electrical system,0,26169.16,0.0,0.0,Wholesale Client,Cash,Completed,ORD001906,Automated migration
2022-08-01,Oil Filter,Engine system,24,187.81,198.65,4507.44,Retail Client,Bank Transfer,Completed,ORD000112,Automated migration
2022-08-01,Starter Motor,Electrical system,0,11219.79,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD001582,Automated migration
2022-08-02,Oil Filter,Engine system,23,194.96,169.07,4484.08,Retail Client,GCash,Completed,ORD000109,Automated migration
2022-08-03,Brake Pads,Braking system,10,1412.57,635.14,14125.7,Retail Client,Cash,Completed,ORD000665,Automated migration
2022-08-05,Air Filter,Engine system,41,267.68,508.41,10974.88,Retail Client,GCash,Completed,ORD000405,Automated migration
2022-08-06,Oil Filter,Engine system,19,238.34,197.37,4528.46,Wholesale Client,Cash,Completed,ORD000110,Automated migration
2022-08-07,Brake Pads,Braking system,19,1089.73,1041.9,20704.87,Retail Client,Check,Completed,ORD000663,Automated migration
2022-08-09,Battery,Electrical system,59,6022.39,8474.84,355321.01,Wholesale Client,Bank Transfer,Completed,ORD001369,Automated migration
2022-08-09,Oil Filter,Engine system,36,252.43,210.4,9087.48,Retail Client,Maya,Completed,ORD000108,Automated migration
2022-08-09,Oil Filter,Engine system,24,213.74,243.02,5129.76,Retail Client,Cash,Completed,ORD000113,Automated migration
2022-08-09,Wheel Bearing,Drivetrain,25,2757.42,3097.66,68935.5,Retail Client,Check,Completed,ORD001208,Automated migration
2022-08-13,Shock Absorber,Suspension & traction,25,3187.28,1910.66,79682.0,Retail Client,GCash,Completed,ORD000994,Automated migration
2022-08-18,Air Filter,Engine system,25,309.43,260.65,7735.75,Retail Client,Check,Completed,ORD000407,Automated migration
2022-08-20,Oil Filter,Engine system,17,149.65,79.86,2544.05,Wholesale Client,Maya,Completed,ORD000111,Automated migration
2022-08-21,Brake Pads,Braking system,12,1296.99,488.67,15563.88,Retail Client,Check,Completed,ORD000662,Automated migration
2022-08-25,Brake Pads,Braking system,40,1329.99,2340.72,53199.6,Wholesale Client,GCash,Completed,ORD000664,Automated migration
2022-08-26,Battery,Electrical system,2,5484.12,427.67,10968.24,Wholesale Client,Maya,Completed,ORD001370,Automated migration
2022-08-27,Brake Pads,Braking system,44,1541.92,2099.53,67844.48,Wholesale Client,Check,Completed,ORD000666,Automated migration
2022-08-28,Air Filter,Engine system,15,317.0,180.48,4755.0,Retail Client,Cash,Completed,ORD000406,Automated migration
2022-09-01,Battery,Electrical system,0,4518.64,0.0,0.0,Wholesale Client,GCash,Completed,ORD001371,Automated migration
2022-09-01,Catalytic Converter,Exhaust system,0,14857.87,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD001697,Automated migration
2022-09-02,Alternator,Electrical system,20,8064.93,6399.08,161298.6,Wholesale Client,Check,Completed,ORD001471,Automated migration
2022-09-03,Wheel Bearing,Drivetrain,24,2766.8,3317.7,66403.2,Wholesale Client,Cash,Completed,ORD001210,Automated migration
2022-09-04,Shock Absorber,Suspension & traction,18,2906.38,2399.44,52314.84,Retail Client,Check,Completed,ORD000997,Automated migration
2022-09-06,Air Filter,Engine system,17,276.3,139.19,4697.1,Wholesale Client,GCash,Completed,ORD000408,Automated migration
2022-09-06,Starter Motor,Electrical system,25,8259.39,9744.02,206484.75,Retail Client,Cash,Completed,ORD001583,Automated migration
2022-09-07,Alternator,Electrical system,23,10375.93,10405.59,238646.39,Retail Client,Cash,Completed,ORD001472,Automated migration
2022-09-07,Brake Pads,Braking system,5,1462.92,339.53,7314.6,Wholesale Client,Bank Transfer,Completed,ORD000667,Automated migration
2022-09-07,ECU Module,Electrical system,6,15050.33,3089.01,90301.98,Wholesale Client,GCash,Completed,ORD001907,Automated migration
2022-09-09,Air Filter,Engine system,27,242.86,246.67,6557.22,Wholesale Client,GCash,Completed,ORD000409,Automated migration
2022-09-09,Shock Absorber,Suspension & traction,41,3942.02,4746.45,161622.82,Retail Client,Check,Completed,ORD000996,Automated migration
2022-09-10,Air Filter,Engine system,51,235.63,288.22,12017.13,Retail Client,GCash,Completed,ORD000410,Automated migration
2022-09-10,Brake Pads,Braking system,41,1004.45,1149.49,41182.45,Wholesale Client,Check,Completed,ORD000670,Automated migration
2022-09-12,Shock Absorber,Suspension & traction,31,3454.74,2960.3,107096.94,Retail Client,Check,Completed,ORD000995,Automated migration
2022-09-13,Shock Absorber,Suspension & traction,21,3196.53,2342.29,67127.13,Retail Client,Bank Transfer,Completed,ORD000999,Automated migration
2022-09-15,Oil Filter,Engine system,48,206.83,446.1,9927.84,Retail Client,Maya,Completed,ORD000116,Automated migration
2022-09-16,Starter Motor,Electrical system,18,8367.77,5197.79,150619.86,Wholesale Client,Bank Transfer,Completed,ORD001584,Automated migration
2022-09-20,Brake Pads,Braking system,23,1503.54,791.59,34581.42,Retail Client,Bank Transfer,Completed,ORD000669,Automated migration
2022-09-21,Oil Filter,Engine system,29,143.6,238.64,4164.4,Retail Client,GCash,Completed,ORD000114,Automated migration
2022-09-21,Shock Absorber,Suspension & traction,31,4124.19,6203.58,127849.89,Wholesale Client,Maya,Completed,ORD001000,Automated migration
2022-09-21,Wheel Bearing,Drivetrain,24,2010.58,2148.05,48253.92,Retail Client,Check,Completed,ORD001211,Automated migration
2022-09-23,Oil Filter,Engine system,14,193.58,166.57,2710.12,Wholesale Client,Maya,Completed,ORD000115,Automated migration
2022-09-23,Wheel Bearing,Drivetrain,16,1636.69,995.99,26187.04,Wholesale Client,Maya,Completed,ORD001212,Automated migration
2022-09-24,Wheel Bearing,Drivetrain,37,2322.49,4233.8,85932.13,Wholesale Client,GCash,Completed,ORD001213,Automated migration
2022-09-26,Alternator,Electrical system,31,8923.63,6191.4,276632.53,Wholesale Client,Cash,Completed,ORD001473,Automated migration
2022-09-26,Shock Absorber,Suspension & traction,24,2901.63,2190.63,69639.12,Wholesale Client,Cash,Completed,ORD000998,Automated migration
2022-09-27,Brake Pads,Braking system,34,1550.89,1440.18,52730.26,Retail Client,Bank Transfer,Completed,ORD000668,Automated migration
2022-09-28,Wheel Bearing,Drivetrain,10,1833.36,516.81,18333.6,Retail Client,Bank Transfer,Completed,ORD001209,Automated migration
2022-09-29,Brake Pads,Braking system,33,1181.73,979.75,38997.09,Wholesale Client,GCash,Completed,ORD000671,Automated migration
2022-10-01,Alternator,Electrical system,0,11266.16,0.0,0.0,Wholesale Client,Cash,Completed,ORD001474,Automated migration
2022-10-01,Catalytic Converter,Exhaust system,0,20058.72,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD001698,Automated migration
2022-10-01,ECU Module,Electrical system,0,25855.38,0.0,0.0,Retail Client,Check,Completed,ORD001908,Automated migration
2022-10-02,Shock Absorber,Suspension & traction,28,3883.54,2690.51,108739.12,Retail Client,Bank Transfer,Completed,ORD001003,Automated migration
2022-10-02,Wheel Bearing,Drivetrain,25,2145.67,2425.33,53641.75,Retail Client,GCash,Completed,ORD001215,Automated migration
2022-10-05,Oil Filter,Engine system,20,213.12,205.3,4262.4,Retail Client,Cash,Completed,ORD000118,Automated migration
2022-10-06,Air Filter,Engine system,12,345.55,154.73,4146.6,Wholesale Client,Maya,Completed,ORD000412,Automated migration
2022-10-06,Air Filter,Engine system,46,280.62,567.43,12908.52,Wholesale Client,Check,Completed,ORD000413,Automated migration
2022-10-07,Wheel Bearing,Drivetrain,25,2350.61,1672.34,58765.25,Retail Client,GCash,Completed,ORD001214,Automated migration
2022-10-08,Oil Filter,Engine system,31,249.24,264.59,7726.44,Retail Client,Maya,Completed,ORD000121,Automated migration
2022-10-09,Oil Filter,Engine system,30,177.06,276.62,5311.8,Wholesale Client,Maya,Completed,ORD000117,Automated migration
2022-10-11,Shock Absorber,Suspension & traction,18,4039.28,2131.61,72707.04,Retail Client,Bank Transfer,Completed,ORD001001,Automated migration
2022-10-11,Wheel Bearing,Drivetrain,24,2050.39,1716.62,49209.36,Wholesale Client,Maya,Completed,ORD001216,Automated migration
2022-10-11,Wheel Bearing,Drivetrain,32,2633.64,3972.07,84276.48,Retail Client,Maya,Completed,ORD001219,Automated migration
2022-10-12,Air Filter,Engine system,21,283.7,292.46,5957.7,Retail Client,GCash,Completed,ORD000415,Automated migration
2022-10-12,Brake Pads,Braking system,37,1416.87,1189.97,52424.19,Retail Client,Check,Completed,ORD000676,Automated migration
2022-10-12,Shock Absorber,Suspension & traction,28,3374.79,2332.01,94494.12,Wholesale Client,Bank Transfer,Completed,ORD001006,Automated migration
2022-10-13,Air Filter,Engine system,22,344.69,182.8,7583.18,Wholesale Client,Bank Transfer,Completed,ORD000411,Automated migration
