reportDate,productName,category,quantity,unitPrice,otherExpenses,totalAmount,customerName,paymentMethod,status,orderNumber,notes
2025-04-03,Wheel Bearing,Drivetrain,1,2009.78,89.59,2009.78,Wholesale Client,Cash,Completed,ORD900512,Automated migration
2025-04-03,Oil Filter,Engine system,3,177.02,25.23,531.06,Retail Client,GCash,Completed,ORD900513,Automated migration
2025-04-03,Brake Pads,Braking system,1,1360.0,109.31,1360.0,Wholesale Client,Bank Transfer,Completed,ORD900514,Automated migration
2025-04-03,Oil Filter,Engine system,1,178.1,8.11,178.1,Wholesale Client,Cash,Completed,ORD900515,Automated migration
2025-04-03,Battery,Electrical system,2,6996.59,1142.69,13993.18,Retail Client,Bank Transfer,Completed,ORD900516,Automated migration
2025-04-03,ECU Module,Electrical system,1,25428.08,1763.15,25428.08,Retail Client,GCash,Completed,ORD900517,Automated migration
2025-04-04,ECU Module,Electrical system,2,23270.11,3518.14,46540.22,Wholesale Client,Check,Completed,ORD900518,Automated migration
2025-04-04,Catalytic Converter,Exhaust system,2,20531.54,2471.07,41063.08,Retail Client,Bank Transfer,Completed,ORD900519,Automated migration
2025-04-04,Wheel Bearing,Drivetrain,1,2482.09,115.49,2482.09,Wholesale Client,GCash,Completed,ORD900520,Automated migration
2025-04-04,Wheel Bearing,Drivetrain,1,2227.39,141.97,2227.39,Retail Client,Cash,Completed,ORD900521,Automated migration
2025-04-04,Shock Absorber,Suspension & traction,2,3025.26,247.0,6050.52,Retail Client,Bank Transfer,Completed,ORD900522,Automated migration
2025-04-05,Air Filter,Engine system,2,332.89,52.25,665.78,Retail Client,Check,Completed,ORD900523,Automated migration
2025-04-05,Wheel Bearing,Drivetrain,3,1873.99,349.6,5621.97,Retail Client,Check,Completed,ORD900524,Automated migration
2025-04-05,Starter Motor,Electrical system,3,7082.26,1459.43,21246.78,Wholesale Client,Check,Completed,ORD900525,Automated migration
2025-04-05,Air Filter,Engine system,2,290.64,51.59,581.28,Wholesale Client,Cash,Completed,ORD900526,Automated migration
2025-04-05,Alternator,Electrical system,1,10110.03,393.15,10110.03,Retail Client,Check,Completed,ORD900527,Automated migration
2025-04-05,Brake Pads,Braking system,1,1371.63,122.46,1371.63,Retail Client,Bank Transfer,Completed,ORD900528,Automated migration
2025-04-05,Starter Motor,Electrical system,1,10388.76,911.4,10388.76,Wholesale Client,Cash,Completed,ORD900529,Automated migration
2025-04-06,Oil Filter,Engine system,1,239.39,19.96,239.39,Retail Client,Cash,Completed,ORD900530,Automated migration
2025-04-06,Brake Pads,Braking system,3,1222.0,327.91,3666.0,Wholesale Client,GCash,Completed,ORD900531,Automated migration
2025-04-06,Brake Pads,Braking system,1,1102.63,89.33,1102.63,Retail Client,Cash,Completed,ORD900532,Automated migration
2025-04-06,ECU Module,Electrical system,3,21081.33,5188.95,63243.99,Retail Client,Maya,Completed,ORD900533,Automated migration
2025-04-06,Air Filter,Engine system,1,258.59,21.02,258.59,Retail Client,Maya,Completed,ORD900534,Automated migration
2025-04-06,Air Filter,Engine system,1,343.47,18.89,343.47,Wholesale Client,Maya,Completed,ORD900535,Automated migration
2025-04-07,Wheel Bearing,Drivetrain,1,2176.43,131.75,2176.43,Retail Client,GCash,Completed,ORD900536,Automated migration
2025-04-07,Alternator,Electrical system,1,12491.7,429.39,12491.7,Wholesale Client,Bank Transfer,Completed,ORD900537,Automated migration
2025-04-07,Catalytic Converter,Exhaust system,0,22862.89,0.0,0.0,Wholesale Client,GCash,Completed,ORD900538,Automated migration
2025-04-07,Battery,Electrical system,1,4315.63,342.47,4315.63,Retail Client,Bank Transfer,Completed,ORD900539,Automated migration
2025-04-07,Oil Filter,Engine system,1,248.95,14.31,248.95,Retail Client,Maya,Completed,ORD900540,Automated migration
2025-04-08,Catalytic Converter,Exhaust system,1,20991.98,1883.67,20991.98,Retail Client,Bank Transfer,Completed,ORD900541,Automated migration
2025-04-08,Shock Absorber,Suspension & traction,2,3797.54,245.84,7595.08,Retail Client,Maya,Completed,ORD900542,Automated migration
2025-04-08,Wheel Bearing,Drivetrain,1,2857.86,110.91,2857.86,Wholesale Client,GCash,Completed,ORD900543,Automated migration
2025-04-09,Battery,Electrical system,1,4219.06,373.15,4219.06,Retail Client,Cash,Completed,ORD900544,Automated migration
2025-04-09,Oil Filter,Engine system,2,211.02,13.78,422.04,Retail Client,GCash,Completed,ORD900545,Automated migration
2025-04-09,Oil Filter,Engine system,1,204.42,15.14,204.42,Retail Client,Bank Transfer,Completed,ORD900546,Automated migration
2025-04-09,Shock Absorber,Suspension & traction,1,2730.64,219.66,2730.64,Wholesale Client,GCash,Completed,ORD900547,Automated migration
2025-04-09,Wheel Bearing,Drivetrain,1,1692.87,57.07,1692.87,Retail Client,GCash,Completed,ORD900548,Automated migration
2025-04-09,Brake Pads,Braking system,3,1148.08,117.57,3444.24,Wholesale Client,Bank Transfer,Completed,ORD900549,Automated migration
2025-04-09,Shock Absorber,Suspension & traction,1,2458.46,131.79,2458.46,Retail Client,Maya,Completed,ORD900550,Automated migration
2025-04-09,Air Filter,Engine system,1,265.1,21.43,265.1,Wholesale Client,GCash,Completed,ORD900551,Automated migration
2025-04-09,Oil Filter,Engine system,1,245.73,20.89,245.73,Wholesale Client,Maya,Completed,ORD900552,Automated migration
2025-04-09,Shock Absorber,Suspension & traction,1,3371.74,299.43,3371.74,Wholesale Client,Bank Transfer,Completed,ORD900553,Automated migration
2025-04-09,Alternator,Electrical system,1,10284.24,434.59,10284.24,Wholesale Client,Check,Completed,ORD900554,Automated migration
2025-04-10,Shock Absorber,Suspension & traction,3,3914.56,654.43,11743.68,Retail Client,Maya,Completed,ORD900555,Automated migration
2025-04-10,Brake Pads,Braking system,3,1000.18,174.56,3000.54,Wholesale Client,GCash,Completed,ORD900556,Automated migration
2025-04-10,Shock Absorber,Suspension & traction,1,2571.79,103.5,2571.79,Wholesale Client,Cash,Completed,ORD900557,Automated migration
2025-04-10,Brake Pads,Braking system,3,1562.5,209.32,4687.5,Retail Client,Cash,Completed,ORD900558,Automated migration
2025-04-10,Brake Pads,Braking system,1,1455.71,79.11,1455.71,Wholesale Client,GCash,Completed,ORD900559,Automated migration
2025-04-11,Wheel Bearing,Drivetrain,2,2500.72,320.19,5001.44,Wholesale Client,Bank Transfer,Completed,ORD900560,Automated migration
2025-04-11,Alternator,Electrical system,1,6957.4,241.69,6957.4,Wholesale Client,Maya,Completed,ORD900561,Automated migration
2025-04-11,Air Filter,Engine system,1,238.49,20.69,238.49,Wholesale Client,Check,Completed,ORD900562,Automated migration
2025-04-11,Oil Filter,Engine system,1,142.3,10.44,142.3,Retail Client,GCash,Completed,ORD900563,Automated migration
2025-04-12,Oil Filter,Engine system,2,201.42,16.13,402.84,Retail Client,GCash,Completed,ORD900564,Automated migration
2025-04-12,Battery,Electrical system,2,6090.74,603.48,12181.48,Wholesale Client,Check,Completed,ORD900565,Automated migration
2025-04-12,ECU Module,Electrical system,1,22192.63,827.81,22192.63,Retail Client,Bank Transfer,Completed,ORD900566,Automated migration
2025-04-12,Shock Absorber,Suspension & traction,3,3054.42,582.86,9163.26,Wholesale Client,GCash,Completed,ORD900567,Automated migration
2025-04-12,ECU Module,Electrical system,2,19091.66,1959.53,38183.32,Retail Client,Check,Completed,ORD900568,Automated migration
2025-04-12,ECU Module,Electrical system,2,15529.53,1342.32,31059.06,Retail Client,GCash,Completed,ORD900569,Automated migration
2025-04-12,Oil Filter,Engine system,1,242.05,14.36,242.05,Retail Client,GCash,Completed,ORD900570,Automated migration
2025-04-12,Air Filter,Engine system,1,349.85,15.18,349.85,Retail Client,Bank Transfer,Completed,ORD900571,Automated migration
2025-04-13,Air Filter,Engine system,3,227.69,55.78,683.07,Retail Client,Cash,Completed,ORD900572,Automated migration
2025-04-13,Brake Pads,Braking system,1,1467.17,129.77,1467.17,Wholesale Client,GCash,Completed,ORD900573,Automated migration
2025-04-13,Battery,Electrical system,1,7074.02,496.97,7074.02,Wholesale Client,Check,Completed,ORD900574,Automated migration
2025-04-13,Catalytic Converter,Exhaust system,1,18479.92,1281.95,18479.92,Retail Client,Maya,Completed,ORD900575,Automated migration
2025-04-13,Oil Filter,Engine system,1,150.75,8.15,150.75,Retail Client,Maya,Completed,ORD900576,Automated migration
2025-04-13,Oil Filter,Engine system,1,140.05,8.52,140.05,Wholesale Client,Maya,Completed,ORD900577,Automated migration
2025-04-13,Brake Pads,Braking system,1,1283.06,93.31,1283.06,Retail Client,Cash,Completed,ORD900578,Automated migration
2025-04-13,Brake Pads,Braking system,1,1201.19,94.91,1201.19,Retail Client,GCash,Completed,ORD900579,Automated migration
2025-04-13,Starter Motor,Electrical system,1,9285.64,748.51,9285.64,Wholesale Client,Maya,Completed,ORD900580,Automated migration
2025-04-14,Oil Filter,Engine system,3,230.46,27.18,691.38,Wholesale Client,GCash,Completed,ORD900581,Automated migration
2025-04-14,Oil Filter,Engine system,1,235.16,17.39,235.16,Retail Client,Check,Completed,ORD900582,Automated migration
2025-04-14,Oil Filter,Engine system,2,207.19,20.95,414.38,Retail Client,GCash,Completed,ORD900583,Automated migration
2025-04-14,Oil Filter,Engine system,2,191.28,33.06,382.56,Wholesale Client,Maya,Completed,ORD900584,Automated migration
2025-04-14,ECU Module,Electrical system,1,18860.01,630.39,18860.01,Wholesale Client,Check,Completed,ORD900585,Automated migration
2025-04-14,Brake Pads,Braking system,1,981.39,70.2,981.39,Wholesale Client,Bank Transfer,Completed,ORD900586,Automated migration
2025-04-15,Shock Absorber,Suspension & traction,3,3657.6,467.76,10972.8,Wholesale Client,Bank Transfer,Completed,ORD900587,Automated migration
2025-04-15,Oil Filter,Engine system,1,239.77,11.46,239.77,Retail Client,Cash,Completed,ORD900588,Automated migration
2025-04-16,Brake Pads,Braking system,1,1243.53,83.98,1243.53,Retail Client,Cash,Completed,ORD900589,Automated migration
2025-04-16,Brake Pads,Braking system,1,1382.09,113.84,1382.09,Wholesale Client,Check,Completed,ORD900590,Automated migration
2025-04-16,Air Filter,Engine system,3,343.7,89.43,1031.1,Wholesale Client,GCash,Completed,ORD900591,Automated migration
2025-04-16,Air Filter,Engine system,4,304.07,69.36,1216.28,Retail Client,GCash,Completed,ORD900592,Automated migration
2025-04-16,Wheel Bearing,Drivetrain,1,1749.08,62.37,1749.08,Wholesale Client,GCash,Completed,ORD900593,Automated migration
2025-04-17,Oil Filter,Engine system,2,148.79,20.71,297.58,Wholesale Client,Cash,Completed,ORD900594,Automated migration
2025-04-17,Wheel Bearing,Drivetrain,1,2413.23,121.97,2413.23,Wholesale Client,Cash,Completed,ORD900595,Automated migration
2025-04-17,Brake Pads,Braking system,2,1535.47,190.69,3070.94,Retail Client,Maya,Completed,ORD900596,Automated migration
2025-04-17,Shock Absorber,Suspension & traction,3,3096.06,458.35,9288.18,Wholesale Client,Maya,Completed,ORD900597,Automated migration
2025-04-17,Oil Filter,Engine system,2,240.54,20.1,481.08,Wholesale Client,Bank Transfer,Completed,ORD900598,Automated migration
2025-04-17,Air Filter,Engine system,1,246.71,8.06,246.71,Wholesale Client,GCash,Completed,ORD900599,Automated migration
2025-04-17,Starter Motor,Electrical system,1,8750.81,624.07,8750.81,Wholesale Client,Check,Completed,ORD900600,Automated migration
2025-04-17,Oil Filter,Engine system,1,237.35,14.05,237.35,Retail Client,GCash,Completed,ORD900601,Automated migration
2025-04-18,Oil Filter,Engine system,1,209.41,14.48,209.41,Retail Client,Bank Transfer,Completed,ORD900602,Automated migration
2025-04-18,Air Filter,Engine system,2,350.48,58.75,700.96,Wholesale Client,Check,Completed,ORD900603,Automated migration
2025-04-18,ECU Module,Electrical system,2,22360.83,1716.51,44721.66,Retail Client,Maya,Completed,ORD900604,Automated migration
2025-04-18,Alternator,Electrical system,3,8415.95,2035.14,25247.85,Wholesale Client,GCash,Completed,ORD900605,Automated migration
2025-04-18,Air Filter,Engine system,2,337.25,35.01,674.5,Retail Client,Cash,Completed,ORD900606,Automated migration
2025-04-18,Shock Absorber,Suspension & traction,2,3952.45,465.77,7904.9,Wholesale Client,Maya,Completed,ORD900607,Automated migration
2025-04-19,Brake Pads,Braking system,3,1384.47,353.59,4153.41,Wholesale Client,Check,Completed,ORD900608,Automated migration
2025-04-19,Brake Pads,Braking system,1,1543.54,99.28,1543.54,Wholesale Client,Check,Completed,ORD900609,Automated migration
2025-04-20,Battery,Electrical system,3,6599.2,1653.67,19797.6,Retail Client,GCash,Completed,ORD900610,Automated migration
2025-04-20,Starter Motor,Electrical system,1,9288.39,390.72,9288.39,Retail Client,Cash,Completed,ORD900611,Automated migration
2025-04-20,Shock Absorber,Suspension & traction,1,3849.74,297.68,3849.74,Wholesale Client,GCash,Completed,ORD900612,Automated migration
2025-04-20,ECU Module,Electrical system,1,23536.39,1870.68,23536.39,Wholesale Client,Maya,Completed,ORD900613,Automated migration
2025-04-20,Wheel Bearing,Drivetrain,2,1774.98,166.63,3549.96,Wholesale Client,Cash,Completed,ORD900614,Automated migration
2025-04-20,Shock Absorber,Suspension & traction,1,3694.52,138.47,3694.52,Wholesale Client,Cash,Completed,ORD900615,Automated migration
2025-04-21,Battery,Electrical system,1,7348.27,276.25,7348.27,Retail Client,Bank Transfer,Completed,ORD900616,Automated migration
2025-04-21,Battery,Electrical system,1,6468.93,578.16,6468.93,Wholesale Client,GCash,Completed,ORD900617,Automated migration
2025-04-21,Oil Filter,Engine system,1,173.52,8.46,173.52,Wholesale Client,Check,Completed,ORD900618,Automated migration
2025-04-21,ECU Module,Electrical system,1,16221.88,1424.68,16221.88,Retail Client,GCash,Completed,ORD900619,Automated migration
2025-04-21,ECU Module,Electrical system,1,15729.33,497.43,15729.33,Retail Client,Maya,Completed,ORD900620,Automated migration
2025-04-21,ECU Module,Electrical system,1,27235.81,2438.64,27235.81,Retail Client,Check,Completed,ORD900621,Automated migration
2025-04-22,Brake Pads,Braking system,1,1030.1,71.82,1030.1,Wholesale Client,GCash,Completed,ORD900622,Automated migration
2025-04-22,Oil Filter,Engine system,1,191.26,9.7,191.26,Retail Client,Check,Completed,ORD900623,Automated migration
2025-04-22,Brake Pads,Braking system,1,1373.89,89.45,1373.89,Wholesale Client,Check,Completed,ORD900624,Automated migration
2025-04-22,Catalytic Converter,Exhaust system,1,21161.13,1563.66,21161.13,Wholesale Client,Maya,Completed,ORD900625,Automated migration
2025-04-22,ECU Module,Electrical system,1,22567.0,732.21,22567.0,Wholesale Client,GCash,Completed,ORD900626,Automated migration
2025-04-22,Catalytic Converter,Exhaust system,1,19005.89,1404.03,19005.89,Retail Client,Check,Completed,ORD900627,Automated migration
2025-04-23,Brake Pads,Braking system,2,1105.87,177.0,2211.74,Retail Client,Cash,Completed,ORD900628,Automated migration
2025-04-23,Oil Filter,Engine system,1,144.61,5.52,144.61,Wholesale Client,Maya,Completed,ORD900629,Automated migration
2025-04-23,Oil Filter,Engine system,1,204.66,10.9,204.66,Wholesale Client,Cash,Completed,ORD900630,Automated migration
2025-04-23,Catalytic Converter,Exhaust system,1,19335.81,1181.63,19335.81,Wholesale Client,Bank Transfer,Completed,ORD900631,Automated migration
2025-04-23,Shock Absorber,Suspension & traction,1,2891.71,90.95,2891.71,Wholesale Client,Bank Transfer,Completed,ORD900632,Automated migration
2025-04-24,Catalytic Converter,Exhaust system,1,14218.73,1100.53,14218.73,Retail Client,Bank Transfer,Completed,ORD900633,Automated migration
2025-04-24,Brake Pads,Braking system,2,1368.48,215.82,2736.96,Retail Client,Maya,Completed,ORD900634,Automated migration
2025-04-24,Starter Motor,Electrical system,1,10867.91,570.9,10867.91,Wholesale Client,Maya,Completed,ORD900635,Automated migration
2025-04-24,Catalytic Converter,Exhaust system,1,14073.43,1005.94,14073.43,Retail Client,Check,Completed,ORD900636,Automated migration
2025-04-25,Shock Absorber,Suspension & traction,1,3572.57,208.36,3572.57,Retail Client,GCash,Completed,ORD900637,Automated migration
2025-04-25,Oil Filter,Engine system,1,195.85,11.29,195.85,Wholesale Client,Cash,Completed,ORD900638,Automated migration
2025-04-25,Brake Pads,Braking system,3,979.76,192.66,2939.28,Wholesale Client,Cash,Completed,ORD900639,Automated migration
2025-04-25,Shock Absorber,Suspension & traction,1,4151.77,358.84,4151.77,Wholesale Client,Cash,Completed,ORD900640,Automated migration
2025-04-25,Shock Absorber,Suspension & traction,1,3909.65,151.92,3909.65,Wholesale Client,Check,Completed,ORD900641,Automated migration
2025-04-25,Brake Pads,Braking system,3,1205.24,266.28,3615.72,Retail Client,Cash,Completed,ORD900642,Automated migration
2025-04-25,ECU Module,Electrical system,1,15704.99,1214.38,15704.99,Retail Client,Maya,Completed,ORD900643,Automated migration
2025-04-26,Battery,Electrical system,2,6882.22,1196.68,13764.44,Retail Client,Maya,Completed,ORD900644,Automated migration
2025-04-26,Shock Absorber,Suspension & traction,1,3752.14,324.33,3752.14,Retail Client,Bank Transfer,Completed,ORD900645,Automated migration
2025-04-26,Shock Absorber,Suspension & traction,2,3652.68,223.96,7305.36,Retail Client,Bank Transfer,Completed,ORD900646,Automated migration
2025-04-27,Wheel Bearing,Drivetrain,1,2874.94,150.85,2874.94,Wholesale Client,Maya,Completed,ORD900647,Automated migration
2025-04-27,Air Filter,Engine system,1,311.89,21.89,311.89,Retail Client,Cash,Completed,ORD900648,Automated migration
2025-04-27,Wheel Bearing,Drivetrain,1,2226.5,129.87,2226.5,Wholesale Client,Check,Completed,ORD900649,Automated migration
2025-04-27,Oil Filter,Engine system,2,187.05,13.59,374.1,Retail Client,Maya,Completed,ORD900650,Automated migration
2025-04-27,Brake Pads,Braking system,2,1099.92,94.58,2199.84,Retail Client,GCash,Completed,ORD900651,Automated migration
2025-04-27,Catalytic Converter,Exhaust system,3,21635.82,3597.46,64907.46,Wholesale Client,Cash,Completed,ORD900652,Automated migration
2025-04-28,Brake Pads,Braking system,1,1173.84,39.77,1173.84,Wholesale Client,Check,Completed,ORD900653,Automated migration
2025-04-28,Air Filter,Engine system,1,270.53,19.83,270.53,Wholesale Client,Maya,Completed,ORD900654,Automated migration
2025-04-28,ECU Module,Electrical system,2,26939.52,3359.53,53879.04,Retail Client,Bank Transfer,Completed,ORD900655,Automated migration
2025-04-28,Brake Pads,Braking system,1,1365.16,107.9,1365.16,Wholesale Client,Check,Completed,ORD900656,Automated migration
2025-04-29,ECU Module,Electrical system,2,14862.06,991.01,29724.12,Retail Client,Maya,Completed,ORD900657,Automated migration
2025-04-30,Air Filter,Engine system,1,322.4,17.14,322.4,Wholesale Client,Maya,Completed,ORD900658,Automated migration
2025-04-30,Oil Filter,Engine system,4,247.64,52.04,990.56,Retail Client,Bank Transfer,Completed,ORD900659,Automated migration
2025-04-30,Alternator,Electrical system,1,10257.69,761.5,10257.69,Retail Client,Bank Transfer,Completed,ORD900660,Automated migration
2025-05-01,Oil Filter,Engine system,1,178.14,13.88,178.14,Retail Client,Cash,Completed,ORD900661,Automated migration
2025-05-01,Alternator,Electrical system,1,10956.55,965.98,10956.55,Retail Client,Cash,Completed,ORD900662,Automated migration
2025-05-01,Wheel Bearing,Drivetrain,2,2865.66,370.3,5731.32,Retail Client,GCash,Completed,ORD900663,Automated migration
2025-05-01,Brake Pads,Braking system,2,1060.92,63.77,2121.84,Retail Client,Cash,Completed,ORD900664,Automated migration
2025-05-01,ECU Module,Electrical system,2,18348.27,2290.2,36696.54,Wholesale Client,Check,Completed,ORD900665,Automated migration
2025-05-01,ECU Module,Electrical system,1,15958.91,719.35,15958.91,Retail Client,Maya,Completed,ORD900666,Automated migration
2025-05-02,Brake Pads,Braking system,1,1297.58,103.56,1297.58,Retail Client,Bank Transfer,Completed,ORD900667,Automated migration
2025-05-02,ECU Module,Electrical system,2,19444.56,2817.59,38889.12,Retail Client,Bank Transfer,Completed,ORD900668,Automated migration
2025-05-02,Alternator,Electrical system,1,11583.46,1022.98,11583.46,Retail Client,Check,Completed,ORD900669,Automated migration
2025-05-02,Air Filter,Engine system,1,296.37,25.76,296.37,Retail Client,Check,Completed,ORD900670,Automated migration
2025-05-02,Brake Pads,Braking system,1,1289.42,48.0,1289.42,Wholesale Client,Cash,Completed,ORD900671,Automated migration
2025-05-03,Air Filter,Engine system,3,265.14,67.16,795.42,Retail Client,GCash,Completed,ORD900672,Automated migration
2025-05-03,Brake Pads,Braking system,1,1090.77,71.2,1090.77,Retail Client,Check,Completed,ORD900673,Automated migration
2025-05-03,Shock Absorber,Suspension & traction,1,3546.27,244.79,3546.27,Wholesale Client,Check,Completed,ORD900674,Automated migration
2025-05-03,ECU Module,Electrical system,2,17318.68,1789.96,34637.36,Wholesale Client,Maya,Completed,ORD900675,Automated migration
2025-05-03,Air Filter,Engine system,1,301.48,18.85,301.48,Retail Client,Bank Transfer,Completed,ORD900676,Automated migration
2025-05-03,Catalytic Converter,Exhaust system,2,19502.42,1467.08,39004.84,Retail Client,Cash,Completed,ORD900677,Automated migration
2025-05-03,Catalytic Converter,Exhaust system,1,13837.23,1207.65,13837.23,Wholesale Client,Cash,Completed,ORD900678,Automated migration
2025-05-04,ECU Module,Electrical system,2,22667.79,2654.35,45335.58,Wholesale Client,Cash,Completed,ORD900679,Automated migration
2025-05-04,Catalytic Converter,Exhaust system,4,20399.87,5662.27,81599.48,Wholesale Client,GCash,Completed,ORD900680,Automated migration
2025-05-04,ECU Module,Electrical system,1,26056.02,2141.34,26056.02,Wholesale Client,Bank Transfer,Completed,ORD900681,Automated migration
2025-05-04,Air Filter,Engine system,2,268.55,36.25,537.1,Wholesale Client,Maya,Completed,ORD900682,Automated migration
2025-05-05,Air Filter,Engine system,2,329.98,58.7,659.96,Wholesale Client,Bank Transfer,Completed,ORD900683,Automated migration
2025-05-05,Wheel Bearing,Drivetrain,2,2216.28,214.99,4432.56,Wholesale Client,Check,Completed,ORD900684,Automated migration
2025-05-05,Shock Absorber,Suspension & traction,1,3197.67,99.07,3197.67,Wholesale Client,GCash,Completed,ORD900685,Automated migration
2025-05-05,Shock Absorber,Suspension & traction,1,3771.3,225.38,3771.3,Wholesale Client,GCash,Completed,ORD900686,Automated migration
2025-05-06,Air Filter,Engine system,3,242.57,25.9,727.71,Wholesale Client,Check,Completed,ORD900687,Automated migration
2025-05-06,Air Filter,Engine system,3,349.49,73.52,1048.47,Retail Client,Cash,Completed,ORD900688,Automated migration
2025-05-06,Oil Filter,Engine system,2,249.83,19.79,499.66,Retail Client,GCash,Completed,ORD900689,Automated migration
2025-05-06,Alternator,Electrical system,2,9302.48,559.56,18604.96,Retail Client,Check,Completed,ORD900690,Automated migration
2025-05-06,Wheel Bearing,Drivetrain,1,2080.28,149.22,2080.28,Wholesale Client,Bank Transfer,Completed,ORD900691,Automated migration
2025-05-06,Air Filter,Engine system,1,237.12,15.88,237.12,Wholesale Client,Maya,Completed,ORD900692,Automated migration
2025-05-07,Wheel Bearing,Drivetrain,2,2775.46,236.4,5550.92,Retail Client,Maya,Completed,ORD900693,Automated migration
2025-05-07,Brake Pads,Braking system,1,1019.6,31.86,1019.6,Wholesale Client,Cash,Completed,ORD900694,Automated migration
2025-05-07,Battery,Electrical system,4,4924.34,815.22,19697.36,Retail Client,Maya,Completed,ORD900695,Automated migration
2025-05-07,Shock Absorber,Suspension & traction,1,3613.43,253.96,3613.43,Wholesale Client,Check,Completed,ORD900696,Automated migration
2025-05-07,Starter Motor,Electrical system,3,6260.77,803.3,18782.31,Wholesale Client,Cash,Completed,ORD900697,Automated migration
2025-05-08,Air Filter,Engine system,1,307.52,27.06,307.52,Wholesale Client,Check,Completed,ORD900698,Automated migration
2025-05-08,Air Filter,Engine system,1,224.74,6.98,224.74,Retail Client,Maya,Completed,ORD900699,Automated migration
2025-05-08,Wheel Bearing,Drivetrain,3,2270.97,362.9,6812.91,Retail Client,Cash,Completed,ORD900700,Automated migration
2025-05-08,ECU Module,Electrical system,1,27966.74,1135.09,27966.74,Retail Client,Cash,Completed,ORD900701,Automated migration
2025-05-08,Oil Filter,Engine system,2,188.9,28.3,377.8,Retail Client,Maya,Completed,ORD900702,Automated migration
2025-05-08,Oil Filter,Engine system,4,182.37,61.48,729.48,Retail Client,Check,Completed,ORD900703,Automated migration
2025-05-08,ECU Module,Electrical system,3,26302.53,7016.34,78907.59,Wholesale Client,Check,Completed,ORD900704,Automated migration
2025-05-08,Oil Filter,Engine system,1,245.3,20.25,245.3,Retail Client,Maya,Completed,ORD900705,Automated migration
2025-05-08,Oil Filter,Engine system,1,256.08,17.48,256.08,Retail Client,Check,Completed,ORD900706,Automated migration
2025-05-08,Starter Motor,Electrical system,1,9748.95,838.61,9748.95,Retail Client,Bank Transfer,Completed,ORD900707,Automated migration
2025-05-09,Shock Absorber,Suspension & traction,1,3076.56,182.95,3076.56,Wholesale Client,GCash,Completed,ORD900708,Automated migration
2025-05-09,Brake Pads,Braking system,1,1338.24,58.81,1338.24,Wholesale Client,Maya,Completed,ORD900709,Automated migration
2025-05-09,Starter Motor,Electrical system,3,6522.96,1713.16,19568.88,Wholesale Client,Cash,Completed,ORD900710,Automated migration
2025-05-10,Alternator,Electrical system,2,8679.91,1375.13,17359.82,Retail Client,Check,Completed,ORD900711,Automated migration
2025-05-10,Air Filter,Engine system,2,256.27,32.86,512.54,Retail Client,Cash,Completed,ORD900712,Automated migration
2025-05-10,Brake Pads,Braking system,1,1142.38,51.53,1142.38,Retail Client,Cash,Completed,ORD900713,Automated migration
2025-05-10,Oil Filter,Engine system,1,241.42,8.22,241.42,Wholesale Client,Check,Completed,ORD900714,Automated migration
2025-05-11,Starter Motor,Electrical system,1,11626.29,409.39,11626.29,Wholesale Client,GCash,Completed,ORD900715,Automated migration
2025-05-11,Shock Absorber,Suspension & traction,1,2797.09,219.08,2797.09,Wholesale Client,Cash,Completed,ORD900716,Automated migration
2025-05-11,Brake Pads,Braking system,1,1516.74,81.89,1516.74,Wholesale Client,Bank Transfer,Completed,ORD900717,Automated migration
2025-05-12,ECU Module,Electrical system,1,19698.7,761.8,19698.7,Wholesale Client,Cash,Completed,ORD900718,Automated migration
2025-05-12,ECU Module,Electrical system,1,16957.86,1171.66,16957.86,Retail Client,Bank Transfer,Completed,ORD900719,Automated migration
2025-05-12,Shock Absorber,Suspension & traction,1,3959.43,327.43,3959.43,Wholesale Client,Maya,Completed,ORD900720,Automated migration
2025-05-13,Shock Absorber,Suspension & traction,1,2770.77,218.82,2770.77,Retail Client,GCash,Completed,ORD900721,Automated migration
2025-05-13,Starter Motor,Electrical system,1,11552.65,605.9,11552.65,Retail Client,Bank Transfer,Completed,ORD900722,Automated migration
2025-05-13,Catalytic Converter,Exhaust system,3,20200.5,4668.88,60601.5,Retail Client,Cash,Completed,ORD900723,Automated migration
2025-05-13,Wheel Bearing,Drivetrain,1,2612.25,154.3,2612.25,Retail Client,Cash,Completed,ORD900724,Automated migration
2025-05-13,Brake Pads,Braking system,2,1200.18,118.74,2400.36,Wholesale Client,Bank Transfer,Completed,ORD900725,Automated migration
2025-05-14,Oil Filter,Engine system,1,188.65,9.57,188.65,Wholesale Client,Check,Completed,ORD900726,Automated migration
2025-05-14,ECU Module,Electrical system,1,20567.88,626.07,20567.88,Retail Client,Bank Transfer,Completed,ORD900727,Automated migration
2025-05-14,Brake Pads,Braking system,2,1042.88,158.03,2085.76,Wholesale Client,Maya,Completed,ORD900728,Automated migration
2025-05-14,Wheel Bearing,Drivetrain,1,2819.71,218.29,2819.71,Retail Client,Check,Completed,ORD900729,Automated migration
2025-05-15,Shock Absorber,Suspension & traction,1,2586.41,174.5,2586.41,Wholesale Client,Bank Transfer,Completed,ORD900730,Automated migration
2025-05-15,Wheel Bearing,Drivetrain,1,2411.21,123.29,2411.21,Wholesale Client,Check,Completed,ORD900731,Automated migration
2025-05-15,Brake Pads,Braking system,1,1112.61,79.61,1112.61,Wholesale Client,Bank Transfer,Completed,ORD900732,Automated migration
