reportDate,productName,category,quantity,unitPrice,otherExpenses,totalAmount,customerName,paymentMethod,status,orderNumber,notes
2026-02-05,Clutch Kit,Transmission system,9,11986.08,340.05,107874.72,Wholesale Client,Check,Completed,ORD960721,Automated migration
2026-02-05,Clutch Kit,Transmission system,2,11423.35,87.98,22846.7,Wholesale Client,Check,Completed,ORD960722,Automated migration
2026-02-05,Air Filter,Engine system,7,221.74,29.53,1552.18,Retail Client,Cash,Completed,ORD960723,Automated migration
2026-02-05,Air Filter,Engine system,8,356.98,165.32,2855.84,Retail Client,Cash,Completed,ORD960724,Automated migration
2026-02-06,Air Filter,Engine system,4,333.72,93.99,1334.88,Walk-in Customer,Check,Completed,ORD960725,Automated migration
2026-02-06,Battery,Electrical system,4,5518.43,559.43,22073.72,Wholesale Client,Cash,Completed,ORD960726,Automated migration
2026-02-06,Spark Plug,Ignition system,2,255.73,106.67,511.46,Walk-in Customer,Bank Transfer,Completed,ORD960727,Automated migration
2026-02-06,Radiator,Cooling system,4,4920.89,351.59,19683.56,Wholesale Client,Cash,Completed,ORD960728,Automated migration
2026-02-06,Battery,Electrical system,2,6995.32,325.68,13990.64,Retail Client,Bank Transfer,Completed,ORD960729,Automated migration
2026-02-06,Clutch Kit,Transmission system,6,5636.23,31.57,33817.38,Walk-in Customer,Check,Completed,ORD960730,Automated migration
2026-02-06,Shock Absorber,Suspension system,2,2535.36,454.86,5070.72,Wholesale Client,Bank Transfer,Completed,ORD960731,Automated migration
2026-02-06,Air Filter,Engine system,7,329.36,410.0,2305.52,Retail Client,Cash,Completed,ORD960732,Automated migration
2026-02-06,Fuel Pump,Fuel system,9,2814.41,163.65,25329.69,Walk-in Customer,Cash,Completed,ORD960733,Automated migration
2026-02-06,Alternator,Electrical system,2,8694.99,609.43,17389.98,Retail Client,Bank Transfer,Completed,ORD960734,Automated migration
2026-02-06,Alternator,Electrical system,10,10338.61,356.53,103386.1,Wholesale Client,Check,Completed,ORD960735,Automated migration
2026-02-06,Oil Filter,Engine system,9,188.26,346.38,1694.34,Walk-in Customer,Cash,Completed,ORD960736,Automated migration
2026-02-06,Alternator,Electrical system,1,9863.98,452.32,9863.98,Walk-in Customer,Bank Transfer,Completed,ORD960737,Automated migration
2026-02-06,Spark Plug,Ignition system,5,309.28,268.6,1546.4,Walk-in Customer,Bank Transfer,Completed,ORD960738,Automated migration
2026-02-06,Radiator,Cooling system,10,3294.46,129.17,32944.6,Wholesale Client,Bank Transfer,Completed,ORD960739,Automated migration
2026-02-06,Clutch Kit,Transmission system,6,10146.62,491.55,60879.72,Retail Client,Bank Transfer,Completed,ORD960740,Automated migration
2026-02-06,Shock Absorber,Suspension system,3,2739.85,178.84,8219.55,Wholesale Client,Bank Transfer,Completed,ORD960741,Automated migration
2026-02-06,Spark Plug,Ignition system,1,251.75,373.54,251.75,Walk-in Customer,Check,Completed,ORD960742,Automated migration
2026-02-06,Brake Pad,Brake system,1,1382.94,143.92,1382.94,Walk-in Customer,Cash,Completed,ORD960743,Automated migration
2026-02-06,Alternator,Electrical system,5,9823.89,448.76,49119.45,Walk-in Customer,Cash,Completed,ORD960744,Automated migration
2026-02-06,Clutch Kit,Transmission system,6,10149.32,674.88,60895.92,Retail Client,GCash,Completed,ORD960745,Automated migration
2026-02-06,Air Filter,Engine system,1,282.85,680.26,282.85,Retail Client,Bank Transfer,Completed,ORD960746,Automated migration
2026-02-06,Alternator,Electrical system,1,9107.11,242.51,9107.11,Walk-in Customer,GCash,Completed,ORD960747,Automated migration
2026-02-06,Radiator,Cooling system,0,7904.79,0.0,0.0,Walk-in Customer,Bank Transfer,Completed,ORD960748,Automated migration
2026-02-07,Fuel Pump,Fuel system,9,5870.0,222.83,52830.0,Walk-in Customer,Bank Transfer,Completed,ORD960749,Automated migration
2026-02-07,Air Filter,Engine system,10,264.42,182.36,2644.2,Walk-in Customer,Check,Completed,ORD960750,Automated migration
2026-02-07,Spark Plug,Ignition system,5,309.03,385.71,1545.15,Walk-in Customer,GCash,Completed,ORD960751,Automated migration
2026-02-07,Alternator,Electrical system,10,11026.09,243.22,110260.9,Wholesale Client,Bank Transfer,Completed,ORD960752,Automated migration
2026-02-07,Radiator,Cooling system,2,7739.99,157.46,15479.98,Retail Client,GCash,Completed,ORD960753,Automated migration
2026-02-07,Battery,Electrical system,7,4475.79,39.86,31330.53,Walk-in Customer,GCash,Completed,ORD960754,Automated migration
2026-02-07,Oil Filter,Engine system,0,188.0,0.0,0.0,Retail Client,Check,Completed,ORD960755,Automated migration
2026-02-07,Shock Absorber,Suspension system,10,6168.35,658.34,61683.5,Walk-in Customer,Bank Transfer,Completed,ORD960756,Automated migration
2026-02-07,Alternator,Electrical system,10,8328.73,338.35,83287.3,Wholesale Client,Cash,Completed,ORD960757,Automated migration
2026-02-07,Spark Plug,Ignition system,10,470.9,24.74,4709.0,Retail Client,Cash,Completed,ORD960758,Automated migration
2026-02-07,Fuel Pump,Fuel system,2,4381.06,273.43,8762.12,Wholesale Client,GCash,Completed,ORD960759,Automated migration
2026-02-07,Air Filter,Engine system,2,258.68,152.27,517.36,Retail Client,Bank Transfer,Completed,ORD960760,Automated migration
2026-02-07,Alternator,Electrical system,10,8088.79,507.73,80887.9,Wholesale Client,Cash,Completed,ORD960761,Automated migration
2026-02-07,Radiator,Cooling system,3,7852.29,597.7,23556.87,Retail Client,Bank Transfer,Completed,ORD960762,Automated migration
2026-02-07,Shock Absorber,Suspension system,8,4807.44,222.84,38459.52,Retail Client,GCash,Completed,ORD960763,Automated migration
2026-02-07,Brake Pad,Brake system,10,1441.99,182.94,14419.9,Walk-in Customer,Check,Completed,ORD960764,Automated migration
2026-02-08,Shock Absorber,Suspension system,3,3725.3,640.92,11175.9,Wholesale Client,Cash,Completed,ORD960765,Automated migration
2026-02-08,Spark Plug,Ignition system,4,465.82,511.55,1863.28,Walk-in Customer,Cash,Completed,ORD960766,Automated migration
2026-02-08,Shock Absorber,Suspension system,2,3680.28,7.23,7360.56,Walk-in Customer,Cash,Completed,ORD960767,Automated migration
2026-02-08,Air Filter,Engine system,6,247.39,433.51,1484.34,Retail Client,GCash,Completed,ORD960768,Automated migration
2026-02-08,Spark Plug,Ignition system,9,286.14,649.09,2575.26,Retail Client,GCash,Completed,ORD960769,Automated migration
2026-02-08,Fuel Pump,Fuel system,4,6803.67,275.59,27214.68,Retail Client,Check,Completed,ORD960770,Automated migration
2026-02-08,Clutch Kit,Transmission system,6,10833.26,67.53,64999.56,Walk-in Customer,Check,Completed,ORD960771,Automated migration
2026-02-08,Air Filter,Engine system,4,319.08,566.98,1276.32,Wholesale Client,Bank Transfer,Completed,ORD960772,Automated migration
2026-02-08,Oil Filter,Engine system,5,113.57,641.28,567.85,Retail Client,Cash,Completed,ORD960773,Automated migration
2026-02-08,Clutch Kit,Transmission system,10,9407.97,553.27,94079.7,Retail Client,Check,Completed,ORD960774,Automated migration
2026-02-08,Radiator,Cooling system,3,7007.28,447.3,21021.84,Retail Client,GCash,Completed,ORD960775,Automated migration
2026-02-08,Battery,Electrical system,5,5845.0,431.69,29225.0,Wholesale Client,GCash,Completed,ORD960776,Automated migration
2026-02-08,Fuel Pump,Fuel system,8,5302.41,523.07,42419.28,Wholesale Client,GCash,Completed,ORD960777,Automated migration
2026-02-08,Battery,Electrical system,1,7391.46,657.25,7391.46,Walk-in Customer,Check,Completed,ORD960778,Automated migration
2026-02-08,Battery,Electrical system,2,6384.76,672.65,12769.52,Retail Client,Cash,Completed,ORD960779,Automated migration
2026-02-08,Shock Absorber,Suspension system,2,4649.41,64.1,9298.82,Walk-in Customer,Cash,Completed,ORD960780,Automated migration
2026-02-08,Fuel Pump,Fuel system,9,5848.8,242.91,52639.2,Walk-in Customer,Check,Completed,ORD960781,Automated migration
2026-02-08,Shock Absorber,Suspension system,0,3214.55,0.0,0.0,Walk-in Customer,Cash,Completed,ORD960782,Automated migration
2026-02-08,Oil Filter,Engine system,10,251.49,662.76,2514.9,Walk-in Customer,GCash,Completed,ORD960783,Automated migration
2026-02-09,Brake Pad,Brake system,5,1615.09,473.87,8075.45,Wholesale Client,Bank Transfer,Completed,ORD960784,Automated migration
2026-02-09,Battery,Electrical system,9,5753.71,175.57,51783.39,Retail Client,Check,Completed,ORD960785,Automated migration
2026-02-09,Air Filter,Engine system,9,335.59,488.23,3020.31,Walk-in Customer,Bank Transfer,Completed,ORD960786,Automated migration
2026-02-09,Radiator,Cooling system,10,3867.33,231.26,38673.3,Retail Client,Cash,Completed,ORD960787,Automated migration
2026-02-09,Oil Filter,Engine system,7,246.59,667.87,1726.13,Walk-in Customer,Bank Transfer,Completed,ORD960788,Automated migration
2026-02-09,Spark Plug,Ignition system,9,359.6,180.84,3236.4,Retail Client,GCash,Completed,ORD960789,Automated migration
2026-02-09,Radiator,Cooling system,7,7541.39,574.42,52789.73,Retail Client,GCash,Completed,ORD960790,Automated migration
2026-02-09,Brake Pad,Brake system,7,1811.35,543.33,12679.45,Retail Client,Check,Completed,ORD960791,Automated migration
2026-02-09,Clutch Kit,Transmission system,6,13121.1,506.54,78726.6,Retail Client,Bank Transfer,Completed,ORD960792,Automated migration
2026-02-09,Brake Pad,Brake system,4,1264.54,363.46,5058.16,Wholesale Client,Check,Completed,ORD960793,Automated migration
2026-02-09,Oil Filter,Engine system,0,104.07,0.0,0.0,Retail Client,Check,Completed,ORD960794,Automated migration
2026-02-09,Brake Pad,Brake system,1,2433.72,261.46,2433.72,Retail Client,GCash,Completed,ORD960795,Automated migration
2026-02-09,Spark Plug,Ignition system,6,374.38,661.82,2246.28,Wholesale Client,Cash,Completed,ORD960796,Automated migration
2026-02-09,Clutch Kit,Transmission system,5,13851.23,24.06,69256.15,Walk-in Customer,Bank Transfer,Completed,ORD960797,Automated migration
2026-02-09,Air Filter,Engine system,4,309.07,661.9,1236.28,Retail Client,Cash,Completed,ORD960798,Automated migration
2026-02-09,Radiator,Cooling system,4,6923.67,466.31,27694.68,Walk-in Customer,Cash,Completed,ORD960799,Automated migration
2026-02-10,Air Filter,Engine system,8,285.79,597.96,2286.32,Retail Client,GCash,Completed,ORD960800,Automated migration
2026-02-10,Radiator,Cooling system,2,7625.12,102.65,15250.24,Wholesale Client,GCash,Completed,ORD960801,Automated migration
2026-02-10,Alternator,Electrical system,0,7926.49,0.0,0.0,Wholesale Client,Check,Completed,ORD960802,Automated migration
2026-02-10,Oil Filter,Engine system,8,262.82,438.76,2102.56,Walk-in Customer,Bank Transfer,Completed,ORD960803,Automated migration
2026-02-10,Clutch Kit,Transmission system,7,13234.06,337.59,92638.42,Wholesale Client,Check,Completed,ORD960804,Automated migration
2026-02-10,Alternator,Electrical system,1,7020.0,242.39,7020.0,Walk-in Customer,Cash,Completed,ORD960805,Automated migration
2026-02-10,Air Filter,Engine system,1,318.67,613.39,318.67,Retail Client,Bank Transfer,Completed,ORD960806,Automated migration
2026-02-10,Shock Absorber,Suspension system,10,3043.56,302.98,30435.6,Retail Client,Cash,Completed,ORD960807,Automated migration
2026-02-10,Oil Filter,Engine system,2,325.18,623.14,650.36,Retail Client,Bank Transfer,Completed,ORD960808,Automated migration
2026-02-10,Shock Absorber,Suspension system,3,3100.13,634.14,9300.39,Wholesale Client,Check,Completed,ORD960809,Automated migration
2026-02-10,Shock Absorber,Suspension system,8,5656.77,294.27,45254.16,Walk-in Customer,Bank Transfer,Completed,ORD960810,Automated migration
2026-02-10,Radiator,Cooling system,8,5311.14,88.98,42489.12,Retail Client,Check,Completed,ORD960811,Automated migration
2026-02-10,Air Filter,Engine system,0,283.83,0.0,0.0,Walk-in Customer,Bank Transfer,Completed,ORD960812,Automated migration
2026-02-10,Spark Plug,Ignition system,7,307.14,51.06,2149.98,Wholesale Client,Bank Transfer,Completed,ORD960813,Automated migration
2026-02-11,Brake Pad,Brake system,9,2149.65,93.18,19346.85,Wholesale Client,GCash,Completed,ORD960814,Automated migration
2026-02-11,Alternator,Electrical system,8,10015.13,277.9,80121.04,Retail Client,GCash,Completed,ORD960815,Automated migration
2026-02-11,Spark Plug,Ignition system,2,212.79,233.87,425.58,Retail Client,GCash,Completed,ORD960816,Automated migration
2026-02-11,Air Filter,Engine system,8,360.11,325.28,2880.88,Wholesale Client,Cash,Completed,ORD960817,Automated migration
2026-02-11,Fuel Pump,Fuel system,9,5857.95,486.95,52721.55,Walk-in Customer,Cash,Completed,ORD960818,Automated migration
2026-02-11,Spark Plug,Ignition system,4,592.95,111.5,2371.8,Retail Client,Cash,Completed,ORD960819,Automated migration
2026-02-11,Spark Plug,Ignition system,7,173.13,193.74,1211.91,Walk-in Customer,Cash,Completed,ORD960820,Automated migration
2026-02-11,Alternator,Electrical system,0,9650.4,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD960821,Automated migration
2026-02-11,Shock Absorber,Suspension system,5,3629.59,297.3,18147.95,Walk-in Customer,Check,Completed,ORD960822,Automated migration
2026-02-11,Air Filter,Engine system,7,280.62,697.02,1964.34,Retail Client,Cash,Completed,ORD960823,Automated migration
2026-02-11,Oil Filter,Engine system,3,155.31,603.37,465.93,Retail Client,Cash,Completed,ORD960824,Automated migration
2026-02-11,Battery,Electrical system,4,8955.7,324.35,35822.8,Walk-in Customer,Cash,Completed,ORD960825,Automated migration
2026-02-11,Air Filter,Engine system,8,383.45,630.88,3067.6,Walk-in Customer,Bank Transfer,Completed,ORD960826,Automated migration
2026-02-11,Brake Pad,Brake system,10,3472.95,601.79,34729.5,Walk-in Customer,GCash,Completed,ORD960827,Automated migration
2026-02-11,Battery,Electrical system,1,4135.85,206.79,4135.85,Retail Client,GCash,Completed,ORD960828,Automated migration
2026-02-12,Air Filter,Engine system,7,333.5,309.07,2334.5,Wholesale Client,GCash,Completed,ORD960829,Automated migration
2026-02-12,Oil Filter,Engine system,6,310.39,158.69,1862.34,Walk-in Customer,Check,Completed,ORD960830,Automated migration
2026-02-12,Air Filter,Engine system,4,285.26,514.98,1141.04,Wholesale Client,GCash,Completed,ORD960831,Automated migration
2026-02-12,Air Filter,Engine system,2,224.11,288.47,448.22,Retail Client,Cash,Completed,ORD960832,Automated migration
2026-02-12,Oil Filter,Engine system,8,180.76,245.97,1446.08,Wholesale Client,Cash,Completed,ORD960833,Automated migration
2026-02-12,Clutch Kit,Transmission system,1,12861.49,415.8,12861.49,Walk-in Customer,Bank Transfer,Completed,ORD960834,Automated migration
2026-02-12,Spark Plug,Ignition system,2,172.0,602.89,344.0,Walk-in Customer,Cash,Completed,ORD960835,Automated migration
2026-02-12,Air Filter,Engine system,4,262.91,221.07,1051.64,Wholesale Client,Cash,Completed,ORD960836,Automated migration
2026-02-12,Oil Filter,Engine system,5,168.36,352.78,841.8,Retail Client,Cash,Completed,ORD960837,Automated migration
2026-02-12,Shock Absorber,Suspension system,4,3044.22,579.22,12176.88,Wholesale Client,Cash,Completed,ORD960838,Automated migration
2026-02-12,Battery,Electrical system,3,7698.14,470.92,23094.42,Walk-in Customer,Cash,Completed,ORD960839,Automated migration
2026-02-12,Fuel Pump,Fuel system,1,2827.77,676.58,2827.77,Retail Client,GCash,Completed,ORD960840,Automated migration
2026-02-12,Alternator,Electrical system,6,9410.07,334.51,56460.42,Walk-in Customer,Check,Completed,ORD960841,Automated migration
2026-02-12,Spark Plug,Ignition system,6,304.57,22.76,1827.42,Wholesale Client,Cash,Completed,ORD960842,Automated migration
2026-02-12,Brake Pad,Brake system,0,2223.85,0.0,0.0,Wholesale Client,Cash,Completed,ORD960843,Automated migration
2026-02-12,Spark Plug,Ignition system,10,387.82,535.81,3878.2,Retail Client,Bank Transfer,Completed,ORD960844,Automated migration
2026-02-12,Battery,Electrical system,2,7724.64,322.08,15449.28,Wholesale Client,Check,Completed,ORD960845,Automated migration
2026-02-12,Fuel Pump,Fuel system,1,5472.58,215.12,5472.58,Walk-in Customer,GCash,Completed,ORD960846,Automated migration
2026-02-12,Spark Plug,Ignition system,10,166.16,367.92,1661.6,Retail Client,Check,Completed,ORD960847,Automated migration
2026-02-12,Battery,Electrical system,6,5134.6,300.92,30807.6,Walk-in Customer,Bank Transfer,Completed,ORD960848,Automated migration
2026-02-12,Oil Filter,Engine system,0,220.63,0.0,0.0,Wholesale Client,Check,Completed,ORD960849,Automated migration
2026-02-12,Alternator,Electrical system,8,8114.2,16.52,64913.6,Retail Client,Check,Completed,ORD960850,Automated migration
2026-02-13,Brake Pad,Brake system,6,1545.3,617.35,9271.8,Walk-in Customer,GCash,Completed,ORD960851,Automated migration
2026-02-13,Radiator,Cooling system,5,7906.92,23.51,39534.6,Wholesale Client,Bank Transfer,Completed,ORD960852,Automated migration
2026-02-13,Fuel Pump,Fuel system,0,5223.28,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD960853,Automated migration
2026-02-13,Oil Filter,Engine system,9,103.67,526.28,933.03,Wholesale Client,GCash,Completed,ORD960854,Automated migration
2026-02-13,Clutch Kit,Transmission system,4,12083.68,231.39,48334.72,Retail Client,GCash,Completed,ORD960855,Automated migration
2026-02-13,Fuel Pump,Fuel system,2,3336.5,678.43,6673.0,Retail Client,GCash,Completed,ORD960856,Automated migration
2026-02-13,Fuel Pump,Fuel system,1,5173.08,251.65,5173.08,Retail Client,GCash,Completed,ORD960857,Automated migration
2026-02-13,Air Filter,Engine system,4,357.87,251.3,1431.48,Walk-in Customer,Check,Completed,ORD960858,Automated migration
2026-02-13,Air Filter,Engine system,8,239.58,635.45,1916.64,Retail Client,GCash,Completed,ORD960859,Automated migration
2026-02-13,Shock Absorber,Suspension system,3,2069.8,314.56,6209.4,Wholesale Client,Check,Completed,ORD960860,Automated migration
2026-02-13,Alternator,Electrical system,5,8878.45,561.26,44392.25,Retail Client,Bank Transfer,Completed,ORD960861,Automated migration
2026-02-13,Spark Plug,Ignition system,3,513.88,474.7,1541.64,Retail Client,GCash,Completed,ORD960862,Automated migration
2026-02-13,Air Filter,Engine system,8,299.62,181.97,2396.96,Wholesale Client,Cash,Completed,ORD960863,Automated migration
2026-02-13,Oil Filter,Engine system,7,242.94,69.48,1700.58,Walk-in Customer,Check,Completed,ORD960864,Automated migration
2026-02-13,Shock Absorber,Suspension system,9,3136.7,311.85,28230.3,Wholesale Client,Check,Completed,ORD960865,Automated migration
2026-02-13,Fuel Pump,Fuel system,0,4309.82,0.0,0.0,Walk-in Customer,Bank Transfer,Completed,ORD960866,Automated migration
2026-02-13,Alternator,Electrical system,3,8732.86,95.05,26198.58,Walk-in Customer,GCash,Completed,ORD960867,Automated migration
2026-02-13,Alternator,Electrical system,8,10068.99,459.05,80551.92,Wholesale Client,GCash,Completed,ORD960868,Automated migration
2026-02-13,Spark Plug,Ignition system,5,578.12,691.5,2890.6,Walk-in Customer,GCash,Completed,ORD960869,Automated migration
2026-02-13,Fuel Pump,Fuel system,3,5827.22,108.2,17481.66,Retail Client,Cash,Completed,ORD960870,Automated migration
2026-02-13,Battery,Electrical system,5,6394.97,594.29,31974.85,Retail Client,Cash,Completed,ORD960871,Automated migration
2026-02-13,Shock Absorber,Suspension system,2,3568.25,93.73,7136.5,Retail Client,Bank Transfer,Completed,ORD960872,Automated migration
2026-02-13,Fuel Pump,Fuel system,8,4554.47,421.14,36435.76,Retail Client,Cash,Completed,ORD960873,Automated migration
2026-02-13,Oil Filter,Engine system,10,209.96,495.0,2099.6,Retail Client,Bank Transfer,Completed,ORD960874,Automated migration
2026-02-13,Fuel Pump,Fuel system,5,6952.01,384.83,34760.05,Wholesale Client,GCash,Completed,ORD960875,Automated migration
2026-02-13,Oil Filter,Engine system,4,344.52,24.78,1378.08,Retail Client,Cash,Completed,ORD960876,Automated migration
2026-02-13,Battery,Electrical system,2,4180.59,225.61,8361.18,Wholesale Client,Bank Transfer,Completed,ORD960877,Automated migration
2026-02-14,Radiator,Cooling system,10,8560.32,589.76,85603.2,Retail Client,Bank Transfer,Completed,ORD960878,Automated migration
2026-02-14,Clutch Kit,Transmission system,8,12072.29,115.65,96578.32,Wholesale Client,Cash,Completed,ORD960879,Automated migration
2026-02-14,Fuel Pump,Fuel system,1,6058.39,467.67,6058.39,Walk-in Customer,Check,Completed,ORD960880,Automated migration
2026-02-14,Fuel Pump,Fuel system,6,3389.55,671.8,20337.3,Retail Client,Check,Completed,ORD960881,Automated migration
2026-02-14,Oil Filter,Engine system,0,349.37,0.0,0.0,Retail Client,Check,Completed,ORD960882,Automated migration
2026-02-14,Oil Filter,Engine system,1,181.88,547.24,181.88,Retail Client,Cash,Completed,ORD960883,Automated migration
2026-02-14,Radiator,Cooling system,7,5315.45,534.41,37208.15,Retail Client,Check,Completed,ORD960884,Automated migration
2026-02-14,Fuel Pump,Fuel system,5,6907.12,240.97,34535.6,Walk-in Customer,Bank Transfer,Completed,ORD960885,Automated migration
2026-02-14,Radiator,Cooling system,6,3312.57,233.65,19875.42,Retail Client,Cash,Completed,ORD960886,Automated migration
2026-02-14,Radiator,Cooling system,1,3395.62,378.03,3395.62,Retail Client,Cash,Completed,ORD960887,Automated migration
2026-02-14,Brake Pad,Brake system,7,1538.86,355.55,10772.02,Walk-in Customer,Bank Transfer,Completed,ORD960888,Automated migration
2026-02-14,Clutch Kit,Transmission system,1,9367.91,452.6,9367.91,Retail Client,Check,Completed,ORD960889,Automated migration
2026-02-14,Radiator,Cooling system,8,4115.33,384.5,32922.64,Wholesale Client,GCash,Completed,ORD960890,Automated migration
2026-02-14,Alternator,Electrical system,3,11282.32,258.69,33846.96,Wholesale Client,GCash,Completed,ORD960891,Automated migration
2026-02-14,Battery,Electrical system,7,8574.07,205.07,60018.49,Wholesale Client,GCash,Completed,ORD960892,Automated migration
2026-02-14,Brake Pad,Brake system,1,2900.18,485.81,2900.18,Retail Client,GCash,Completed,ORD960893,Automated migration
2026-02-14,Oil Filter,Engine system,2,142.56,114.65,285.12,Walk-in Customer,Cash,Completed,ORD960894,Automated migration
2026-02-14,Clutch Kit,Transmission system,0,12041.0,0.0,0.0,Retail Client,Check,Completed,ORD960895,Automated migration
2026-02-14,Oil Filter,Engine system,10,298.65,121.56,2986.5,Retail Client,Check,Completed,ORD960896,Automated migration
2026-02-14,Brake Pad,Brake system,2,3281.67,591.85,6563.34,Walk-in Customer,GCash,Completed,ORD960897,Automated migration
2026-02-14,Brake Pad,Brake system,2,3197.94,680.57,6395.88,Walk-in Customer,GCash,Completed,ORD960898,Automated migration
2026-02-14,Alternator,Electrical system,5,9903.97,338.59,49519.85,Retail Client,Bank Transfer,Completed,ORD960899,Automated migration
2026-02-15,Radiator,Cooling system,9,4159.47,132.34,37435.23,Wholesale Client,Cash,Completed,ORD960900,Automated migration
2026-02-15,Battery,Electrical system,6,7889.63,15.79,47337.78,Retail Client,Bank Transfer,Completed,ORD960901,Automated migration
2026-02-15,Oil Filter,Engine system,6,223.48,208.09,1340.88,Retail Client,Cash,Completed,ORD960902,Automated migration
2026-02-15,Brake Pad,Brake system,8,1378.54,549.05,11028.32,Walk-in Customer,Cash,Completed,ORD960903,Automated migration
2026-02-15,Oil Filter,Engine system,9,120.5,252.58,1084.5,Retail Client,Check,Completed,ORD960904,Automated migration
2026-02-15,Shock Absorber,Suspension system,8,4711.41,26.14,37691.28,Retail Client,Bank Transfer,Completed,ORD960905,Automated migration
2026-02-15,Shock Absorber,Suspension system,10,3028.9,554.91,30289.0,Wholesale Client,Bank Transfer,Completed,ORD960906,Automated migration
2026-02-15,Air Filter,Engine system,6,371.79,16.04,2230.74,Wholesale Client,Bank Transfer,Completed,ORD960907,Automated migration
2026-02-15,Radiator,Cooling system,10,4520.63,121.34,45206.3,Walk-in Customer,Bank Transfer,Completed,ORD960908,Automated migration
2026-02-15,Fuel Pump,Fuel system,8,4777.68,633.62,38221.44,Wholesale Client,Bank Transfer,Completed,ORD960909,Automated migration
2026-02-15,Fuel Pump,Fuel system,7,5408.78,604.4,37861.46,Walk-in Customer,GCash,Completed,ORD960910,Automated migration
2026-02-15,Shock Absorber,Suspension system,9,5788.89,211.76,52100.01,Wholesale Client,Bank Transfer,Completed,ORD960911,Automated migration
2026-02-15,Alternator,Electrical system,10,7403.34,559.11,74033.4,Wholesale Client,Check,Completed,ORD960912,Automated migration
2026-02-15,Radiator,Cooling system,2,7534.79,664.74,15069.58,Wholesale Client,GCash,Completed,ORD960913,Automated migration
2026-02-15,Alternator,Electrical system,10,10559.19,633.0,105591.9,Wholesale Client,Bank Transfer,Completed,ORD960914,Automated migration
2026-02-15,Oil Filter,Engine system,5,139.3,543.02,696.5,Retail Client,GCash,Completed,ORD960915,Automated migration
2026-02-15,Oil Filter,Engine system,5,130.47,674.54,652.35,Wholesale Client,Cash,Completed,ORD960916,Automated migration
2026-02-15,Battery,Electrical system,10,5358.91,74.48,53589.1,Retail Client,Cash,Completed,ORD960917,Automated migration
2026-02-15,Radiator,Cooling system,6,5918.75,510.36,35512.5,Walk-in Customer,Bank Transfer,Completed,ORD960918,Automated migration
2026-02-15,Spark Plug,Ignition system,8,592.57,414.49,4740.56,Retail Client,Bank Transfer,Completed,ORD960919,Automated migration
2026-02-15,Clutch Kit,Transmission system,1,12743.8,87.35,12743.8,Retail Client,Bank Transfer,Completed,ORD960920,Automated migration
2026-02-15,Radiator,Cooling system,3,8858.93,519.31,26576.79,Wholesale Client,Check,Completed,ORD960921,Automated migration
2026-02-15,Spark Plug,Ignition system,10,506.6,65.15,5066.0,Walk-in Customer,GCash,Completed,ORD960922,Automated migration
2026-02-15,Alternator,Electrical system,1,7336.59,552.02,7336.59,Retail Client,Cash,Completed,ORD960923,Automated migration
2026-02-15,Air Filter,Engine system,7,317.55,65.58,2222.85,Retail Client,Bank Transfer,Completed,ORD960924,Automated migration
2026-02-16,Clutch Kit,Transmission system,8,5514.96,187.02,44119.68,Wholesale Client,GCash,Completed,ORD960925,Automated migration
2026-02-16,Clutch Kit,Transmission system,4,13447.23,554.0,53788.92,Walk-in Customer,GCash,Completed,ORD960926,Automated migration
2026-02-16,Radiator,Cooling system,9,5815.6,47.02,52340.4,Retail Client,Cash,Completed,ORD960927,Automated migration
2026-02-16,Shock Absorber,Suspension system,2,6365.7,36.39,12731.4,Wholesale Client,GCash,Completed,ORD960928,Automated migration
2026-02-16,Radiator,Cooling system,6,3972.89,242.45,23837.34,Wholesale Client,Check,Completed,ORD960929,Automated migration
2026-02-16,Clutch Kit,Transmission system,5,6885.19,278.94,34425.95,Wholesale Client,Cash,Completed,ORD960930,Automated migration
2026-02-16,Spark Plug,Ignition system,6,311.6,610.69,1869.6,Wholesale Client,Bank Transfer,Completed,ORD960931,Automated migration
2026-02-16,Alternator,Electrical system,1,11640.86,468.36,11640.86,Wholesale Client,Cash,Completed,ORD960932,Automated migration
2026-02-16,Alternator,Electrical system,6,11926.29,633.51,71557.74,Walk-in Customer,GCash,Completed,ORD960933,Automated migration
2026-02-16,Brake Pad,Brake system,7,1563.11,364.49,10941.77,Wholesale Client,Cash,Completed,ORD960934,Automated migration
2026-02-16,Alternator,Electrical system,5,9633.53,76.41,48167.65,Wholesale Client,Check,Completed,ORD960935,Automated migration
2026-02-16,Spark Plug,Ignition system,5,430.23,280.82,2151.15,Walk-in Customer,Cash,Completed,ORD960936,Automated migration
2026-02-16,Fuel Pump,Fuel system,1,5650.57,593.81,5650.57,Walk-in Customer,GCash,Completed,ORD960937,Automated migration
2026-02-16,Oil Filter,Engine system,3,207.75,443.87,623.25,Wholesale Client,Cash,Completed,ORD960938,Automated migration
2026-02-16,Alternator,Electrical system,2,9824.77,579.08,19649.54,Walk-in Customer,Bank Transfer,Completed,ORD960939,Automated migration
2026-02-16,Spark Plug,Ignition system,10,269.72,447.57,2697.2,Retail Client,Bank Transfer,Completed,ORD960940,Automated migration
2026-02-16,Battery,Electrical system,3,7410.81,445.41,22232.43,Wholesale Client,GCash,Completed,ORD960941,Automated migration
